area,file_name,minister,ministry
lenggong,20150611_Parliamentary_Reply_soalan-25.txt,Shamsul Anuar Bin Nasarah,menteri perusahaan perladangan dan komoditi
rasah,Oct_Bertulis_Soalan_301-400_soalan-307.txt,Teo Kok Seong,menteri kewangan
khamis,Soalan_7-54_Oct_30_soalan-36.txt,Annuar Bin Musa,menteri belia dan sukan
tuaran,Soalan_07-56_Oct_17_soalan-13.txt,Wilfred Madius Tangau,perdana menteri
labuan,20151201__DR_JawabLisan_soalan-31.txt,Rozman Isli,menteri pendidikan tinggi
telok kemang 1,20150330_Parliamentary_Reply_soalan-14.txt,Kamarul Baharin Abbas,menteri pendidikan
tebrau,20141125_Parliamentary_Reply_soalan-11.txt,Khoo Soo Seang,menteri pendidikan
gerik,20151019_DR_JawabLisan_soalan-55.txt,Hasbullah Bin Osman,menteri perusahaan perladangan dan komoditi
cheras,20151026_DR_JawabLisan_soalan-42.txt,Tan Kok Wai,menteri dalam negeri
rasah,20150526_Parliamentary_Reply_soalan-45.txt,Teo Kok Seong,perdana menteri
isnin,20140609_soalan-31.txt,Ahmad Fauzi Zahari,menteri pertahanan
kulim bandar baharu,Mar-Apr_2015_SoalanBertulis_1-100_soalan-16.txt,,menteri sumber asli dan alam sekitar
jerantut,20140401_61-77_soalan-65.txt,Ahmad Nazlan Bin Idris,menteri pendidikan
tanjong piai,201406_SoalanBertulis_soalan-130.txt,Wee Jeck Seng,perdana menteri
kuantan tarikh 13 oktober 2014 soalan 10,Soalan_08-55_Oct_13_soalan-10.txt,Fuziah Binti Salleh,menteri kemajuan luar bandar dan wilayah
segambut,20151020__DR_JawabLisan_soalan-34.txt,Lim Lip Eng,menteri dalam negeri
,Soalan_7-54_Oct_30_soalan-19.txt,,menteri dalam negeri
permatang pauh,20141120_Parliamentary_Reply_soalan-44.txt,Anwar Ibrahim,menteri kewangan
tanjong piai,20140313_61-80_soalan-76.txt,Wee Jeck Seng,menteri pembangunan wanita keluarga dan masyarakat
rabu 8,20140312_1-13_soalan-4.txt,Che Rosli Bin Che Mat,menteri sains teknologi dan inovasi
,20140319_51-70_soalan-63.txt,,menteri kesihatan
gombak,20151119__DR_JawabLisan_soalan-22.txt,Ali Mohamed,menteri kewangan
padang besar,20140616_soalan-51.txt,Zahidi Bin Zainul Abidin,menteri pendidikan
lumut,20141111_Parliamentary_Reply_soalan-37.txt,,perdana menteri
,20151026_DR_JawabLisan_soalan-39.txt,,perdana menteri
cheras,20140402_1-30_soalan-10.txt,Tan Kok Wai,menteri pembangunan wanita keluarga dan masyarakat
,20151117__DR_JawabLisan_soalan-22.txt,,menteri belia dan sukan
sibu,20140325_1-30_soalan-22.txt,Oscar Ling Chai Yew,perdana menteri
kuala terengganu,20151118__DR_JawabLisan_soalan-16.txt,Raja Kamarul Bahrin Shah,menteri sumber asli dan alam sekitar
pasir puteh,Oct_Bertulis_Soalan_301-400_soalan-391.txt,Nik Mazian Bin Nik Mohamad,menteri dalam negeri
kepala batas,20141119_Parliamentary_Reply_soalan-33.txt,Reezal Merican Bin Naina Merican,perdana menteri
,Soalan_08-55_Oct_13_soalan-0-intro.txt,,
khamis,20140612_soalan-54.txt,Ngeh Koo Ham,menteri pertahanan
,Oct_Bertulis_Soalan_401-500_soalan-451.txt,,menteri kesihatan
kuala krai,Oct_Bertulis_Soalan_301-400_soalan-398.txt,,menteri kewangan
dungun,20141111_Parliamentary_Reply_soalan-10.txt,,menteri kewangan
labuan,20140619_soalan-11.txt,,menteri sumber manusia
bukit katil,20140317_21-50_soalan-33.txt,Shamsul Iskandar Mohd Akin,menteri pendidikan
jerlun,20150518_20150618_S1_S100_soalan-8.txt,,menteri kerja raya
pendang,20150406_Parliamentary_Reply_soalan-54.txt,Othman Bin Abdul,menteri wilayah persekutuan
batu,20141125_Parliamentary_Reply_soalan-18.txt,Chua Tian Chang,menteri perdagangan dalam negeri koperasi dan kepenggunaan
wangsa maju,Mar-Apr_2015_Soalan_Bertulis_501-578_soalan-548.txt,Tan Kee Kwong,perdana menteri
kuantan,20140610_soalan-104.txt,Fuziah Binti Salleh,menteri dalam negeri
,20140324_1-30_soalan-15.txt,,menteri tenaga teknologi hijau dan air
,Mar-Apr_2015_Soalan_Bertulis_301-400_soalan-310.txt,,perdana menteri
marang,20140311_1-15_soalan-2.txt,Abdul Hadi Bin Awang,perdana menteri
dungun,20140612_soalan-160.txt,Wan Hassan Mohd Ramli,menteri kewangan
,20140617_soalan-72.txt,,menteri tenaga teknologi hijau dan air
,20151126__DR_JawabLisan_soalan-28.txt,,perdana menteri
jasin,Soalan_08-55_Oct_13_soalan-48.txt,Ahmad Hamzah,menteri perdagangan antarabangsa dan industri
,20150519_Parliamentary_Reply_soalan-81.txt,,
mukah,20151027_DR_JawabLisan_soalan-44.txt,Muhammad Abdullah,menteri perusahaan perladangan dan komoditi
,20141105_Parliamentary_Reply_soalan-45.txt,,menteri perdagangan antarabangsa dan industri
pokok sena,20141120_Parliamentary_Reply_soalan-22.txt,Mahfuz Haji Omar,menteri kewangan
pengkalan chepa,20140319_51-70_soalan-59.txt,,menteri komunikasi dan multimedia
lndera mahkota 1,20150323_Parliamentary_Reply_soalan-58.txt,Fauzi Bin Abdul Rahman,menteri pendidikan
jelutong,20140619_soalan-119.txt,Ooi Chuan Aun,menteri komunikasi dan multimedia
,20140317_1-20_soalan-1.txt,,menteri pertanian dan industri asas tani
ampang,20150521_Parliamentary_Reply_soalan-79.txt,Zuraida Kamaruddin,menteri dalam negeri
kuala terengganu,20140617_soalan-134.txt,Raja Kamarul Bahrin Shah,menteri perdagangan antarabangsa dan industri
,20140405_26-50_soalan-30.txt,,menteri pertanian dan industri asas tani
,20140320_61-77_soalan-69_1457586795.txt,,
,20140611_soalan-169.txt,,menteri kesihatan
,20150310_Parliamentary_Reply_soalan-19.txt,Ahmad Hamzah,menteri perdagangan antarabangsa dan industri
tanah merah,20150527_Parliamentary_Reply_soalan-79.txt,Ikmal Hisham Bin Abdul Aziz,menteri kewangan
,20150330_Parliamentary_Reply_soalan-0-intro.txt,,menteri pendidikan
baram,20150402_Parliamentary_Reply_soalan-21.txt,Anyi Ngau,menteri pembangunan wanita keluarga dan masyarakat
,20140317_1-20_soalan-4.txt,,menteri tenaga teknologi hijau dan air
lumut,20150618_ParliamentaryReply_soalan-50.txt,Mohamad Imran Bin Abd Hamid,menteri dalam negeri
seremban,20150519_Parliamentary_Reply_soalan-83.txt,Loke Siew Fook,perdana menteri
,20140312_15-40_soalan-18.txt,,menteri pertanian dan industri asas tani
bakri,Mar-Apr_2015_Soalan_Bertulis_301-400_soalan-328.txt,Er Teck Hwa,menteri luar negeri
khamis,20140619_soalan-138.txt,,menteri belia dan sukan
,20150518_20150618_S201_S300_soalan-265.txt,,menteri pembangunan wanita keluarga dan masyarakat
telok kemang,Mar-Apr_2015_Soalan_Bertulis_501-578_soalan-556.txt,Kamarul Baharin Abbas,menteri kewangan
,20140319_51-70_soalan-69.txt,,menteri tenaga teknologi hijau dan air
hulu rajang,20150617_Parliamentary_Reply_soalan-43.txt,Wilson Ugak Kumbong,menteri dalam negeri
puchong,20150519_Parliamentary_Reply_soalan-41.txt,Gobind Singh Deo,menteri kewangan
,Soalan_08-56_Oct_27_soalan-10.txt,,menteri dalam negeri
bandar kuching,20141103_Parliamentary_Reply_soalan-22.txt,Chong Chieng Jen,menteri sumber asli dan alam sekitar
pasir puteh,20140609_soalan-103.txt,Nik Mazian Bin Nik Mohamad,menteri pendidikan
,20140331_31-60_soalan-38.txt,Ahmad Hamzah,menteri perdagangan antarabangsa dan industri
lanang,20150616_Parliamentary_Reply_soalan-17.txt,Alice Lau Kiong Yieng,menteri dalam negeri
,Oct_Bertulis_Soalan_101-200_soalan-149.txt,,menteri tenaga teknologi hijau dan air
,20151202__DR_JawabLisan_soalan-30.txt,,menteri luar negeri
,20140325_1-30_soalan-19.txt,,menteri dalam negeri
parit,20150521_Parliamentary_Reply_soalan-17.txt,,perdana menteri
selayang,20151130__DR_JawabLisan_soalan-32.txt,William Leong Jee Keen,perdana menteri
bukit bendera 1,20140323_1-60_soalan-35_1457586834.txt,Zairil Khir Johari,menteri pendidikan
lipis,20150611_Parliamentary_Reply_soalan-39.txt,Mohamad Abdul Rahman,menteri kewangan
,20150617_Parliamentary_Reply_soalan-67.txt,,
,20140320_61-77_soalan-76.txt,,menteri pelancongan dan kebudayaan
kluang,20140612_soalan-61.txt,Liew Chin Tong,perdana menteri
bukit gantang,20150324_Parliamentary_Reply_soalan-31.txt,,menteri pendidikan
,20140331_1-30_soalan-41.txt,,
beruas,20140617_soalan-16.txt,Ngeh Koo Ham,menteri pendidikan
kepong,20140325_31-60_soalan-46.txt,Tan Seng Giaw,menteri perdagangan dalam negeri koperasi dan kepenggunaan
,20140331_61-75_soalan-73_1457586856.txt,,
kuantan,20150617_Parliamentary_Reply_soalan-49.txt,Fuziah Binti Salleh,menteri sumber asli dan alam sekitar
kulai,20150528_Parliamentary_Reply_soalan-71.txt,Teo Nie Ching,perdana menteri
bukit gantang,20150609_Parliamentary_Reply_soalan-36.txt,Idris Ahmad,menteri pendidikan
gopeng,20150527_Parliamentary_Reply_soalan-69.txt,Lee Boon Chye,menteri perdagangan dalam negeri koperasi dan kepenggunaan
langkawi,20151022__DR_JawabLisan_soalan-46.txt,Nawawi Ahmad,menteri perusahaan perladangan dan komoditi
kuala nerus,20150402_Parliamentary_Reply_soalan-61_1438594544.txt,Mohd Khairuddin Bin Aman Razali,menteri perdagangan antarabangsa dan industri
,Soalan_08-56_Oct_27_soalan-41.txt,Khalid Abdul Samad,menteri perdagangan antarabangsa dan industri
serdang,Oct_Bertulis_Soalan_201-300_soalan-260.txt,Ong Kian Ming,menteri wilayah persekutuan
,20151125__DR_JawabLisan_soalan-38.txt,,menteri tenaga teknologi hijau dan air
ampang,20140323_1-60_soalan-44.txt,Zuraida Kamaruddin,menteri wilayah persekutuan
bukit bintang,Mar-Apr_2015_Soalan_Bertulis_201-300_soalan-297.txt,Fong Kui Lun,menteri perdagangan dalam negeri koperasi dan kepenggunaan
keningau 1,20141104_Parliamentary_Reply_soalan-23.txt,Joseph Pairin Kitingan,menteri dalam negeri
bakri,20140609_soalan-30.txt,Er Teck Hwa,menteri dalam negeri
,20140325_61-76_soalan-72.txt,,menteri kemajuan luar bandar dan wilayah
,Mar-Apr_2015_SoalanBertulis_101-200_soalan-155.txt,,perdana menteri
wangsa maju,20150324_Parliamentary_Reply_soalan-32.txt,Tan Kee Kwong,menteri perdagangan dalam negeri koperasi dan kepenggunaan
kulim bandar baharu,Oct_Bertulis_Soalan_1-100_soalan-21.txt,,menteri kerja raya
parit,Mar-Apr_2015_SoalanBertulis_1-100_soalan-63.txt,Mohd Zaim Bin Abu Hasan,perdana menteri
serdang,2014040_71-25_soalan-12.txt,Ong Kian Ming,menteri sumber asli dan alam sekitar
,201406_SoalanBertulis_soalan-39.txt,,menteri belia dan sukan
jelebu,20150326_Parliamentary_Reply_soalan-11.txt,Zainudin Ismail,perdana menteri
,20150518_Parliamentary_Reply_soalan-75.txt,,menteri perdagangan antarabangsa dan industri
kepala batas,Oct_Bertulis_Soalan_1-100_soalan-35.txt,Reezal Merican Bin Naina Merican,menteri kewangan
telok kemang,20150518_20150618_S501_S540_soalan-514.txt,Kamarul Baharin Abbas,menteri kewangan
lanang,20140402_1-30_soalan-22.txt,Alice Lau Kiong Yieng,menteri dalam negeri
,Oct_Bertulis_Soalan_201-300_soalan-249.txt,,menteri pendidikan
,20151022__DR_JawabLisan_soalan-36.txt,,menteri kewangan
tanjong malim,20150326_Parliamentary_Reply_soalan-65.txt,Ong Ka Chuan,perdana menteri
sepanggar,20140313_1-30_soalan-21.txt,,perdana menteri
tanjong manis,20150518_20150618_S101_S200_soalan-189.txt,,perdana menteri
jerantut,20150518_20150618_S1_S100_soalan-75.txt,Ahmad Nazlan Bin Idris,menteri pertanian dan industri asas tani
,20140612_soalan-79.txt,,menteri pertanian dan industri asas tani
telok kemang,2014040_71-25_soalan-14.txt,Kamarul Baharin Abbas,perdana menteri
langkawi,20150401_Parliamentary_Reply_soalan-49.txt,Nawawi Ahmad,menteri perdagangan dalam negeri koperasi dan kepenggunaan
kulai,20140610_soalan-160.txt,Teo Nie Ching,perdana menteri
mukah,20150609_Parliamentary_Reply_soalan-13.txt,Muhammad Abdullah,menteri dalam negeri
padang besar,20141111_Parliamentary_Reply_soalan-34.txt,Zahidi Bin Zainul Abidin,menteri kewangan
baling,20140312_41-60_soalan-54.txt,Abdul Azeez Bin Abdul Rahim,menteri perusahaan perladangan dan komoditi
,20140609_soalan-13.txt,,menteri pertanian dan industri asas tani
,20150615_Parliamentary_Reply_soalan-61.txt,,perdana menteri
,20140616_soalan-127.txt,,menteri tenaga teknologi hijau dan air
temerloh,20150617_Parliamentary_Reply_soalan-45.txt,Nasrudin Bin Hassan,menteri dalam negeri
lenggong,20150610_Parliamentary_Reply_soalan-66.txt,Shamsul Anuar Bin Nasarah,perdana menteri
masjid tanah,20140409_1-25_soalan-7.txt,Mas Ermieyati Samsudin,menteri pendidikan
nibong tebal,20140616_soalan-55.txt,Mansor Bin Othman,menteri perdagangan dalam negeri koperasi dan kepenggunaan
serdang,20150518_20150618_S201_S300_soalan-261.txt,Ong Kian Ming,menteri kewangan
lenggong me,20151202__DR_JawabLisan_soalan-19.txt,Shamsul Anuar Bin Nasarah,menteri perdagangan antarabangsa dan industri
lumut,Oct_Bertulis_Soalan_401-500_soalan-489.txt,Mohamad Imran Bin Abd Hamid,menteri pertahanan
titiwangsa,Soalan_7-54_Oct_30_soalan-25.txt,Johari Abdul,menteri kewangan
ketereh,Mar-Apr_2015_SoalanBertulis_1-100_soalan-19.txt,Annuar Bin Musa,perdana menteri
,20140609_soalan-147.txt,Liew Chin Tong,menteri perdagangan antarabangsa dan industri
kota melaka,20140401_31-60_soalan-50.txt,Sim Tong Him,perdana menteri
batu kawan,20140619_soalan-49.txt,Kasthuriraani Patto,menteri sumber asli dan alam sekitar
,20141103_Parliamentary_Reply_soalan-0-intro.txt,,menteri wilayah persekutuan
tumpat,20140611_soalan-96.txt,Kamarudin Bin Jaffar,menteri luar negeri
,20150330_Parliamentary_Reply_soalan-75.txt,,perdana menteri
isnin,20140324_31-60_soalan-34.txt,Oscar Ling Chai Yew,menteri pertahanan
kuala krai,20150408_Parliamentary_Reply_soalan-24.txt,,menteri kewangan
,20151126__DR_JawabLisan_soalan-58.txt,,menteri tenaga teknologi hijau dan air
parit buntar 1,Soalan_08-56_Oct_27_soalan-1.txt,,perdana menteri
bukit mertajam,20140402_1-30_soalan-18.txt,Sim Chee Keong,menteri pelancongan dan kebudayaan
alor setar 1,20140616_soalan-6.txt,Gooi Hsiao-Leung,menteri pendidikan
jerlun 1,Soalan_08-59_Oct_14_soalan-58.txt,Othman Aziz,menteri pendidikan
kuantan,20151026_DR_JawabLisan_soalan-44.txt,Fuziah Binti Salleh,menteri kewangan
,20150518_20150618_S201_S300_soalan-280.txt,,perdana menteri
bukit bendera,20140403_1-36_soalan-29.txt,Zairil Khir Johari,menteri pendidikan
libaran,20150518_20150618_S101_S200_soalan-173.txt,Juslie Ajirol,menteri kewangan
bukit bendera,20140325_31-60_soalan-55.txt,Zairil Khir Johari,menteri pendidikan
kuala kangsar,201406_SoalanBertulis_soalan-48.txt,Wan Mohammad Khair-Il Anuar Bin Wan Ahmad,menteri pelancongan dan kebudayaan
,20140609_soalan-140.txt,,
,20150518_20150618_S401_S500_soalan-477.txt,,
,Soalan_08-55_Oct_13_soalan-53.txt,,menteri dalam negeri
beruas,20151027_DR_JawabLisan_soalan-10.txt,Ngeh Koo Ham,menteri perdagangan dalam negeri koperasi dan kepenggunaan
,20150330_Parliamentary_Reply_soalan-29.txt,,perdana menteri
,20140408_51-67_soalan-54.txt,,menteri kesihatan
,20140324_1-30_soalan-28_1457586803.txt,Datu Nasrun Datu Mansur,menteri perdagangan antarabangsa dan industri
,20140318_1-25_soalan-3.txt,,menteri belia dan sukan
nibong tebal,20140409_26-50_soalan-47.txt,Mansor Bin Othman,menteri kewangan
jerantut,20151103__DR_JawabLisan_soalan-29.txt,Ahmad Nazlan Bin Idris,menteri kewangan
,20151019_DR_JawabLisan_soalan-28.txt,,perdana menteri
,20150330_Parliamentary_Reply_soalan-63.txt,,perdana menteri
bukit bintang,20151027_DR_JawabLisan_soalan-39.txt,Fong Kui Lun,perdana menteri
,20140407_51-75_soalan-75.txt,,menteri pelancongan dan kebudayaan
bagan,20150518_Parliamentary_Reply_soalan-51.txt,Lim Guan Eng,menteri dalam negeri
serdang,20140612_soalan-20.txt,Ong Kian Ming,menteri perusahaan perladangan dan komoditi
selayang,20140611_soalan-5_1457585840.txt,William Leong Jee Keen,menteri perdagangan antarabangsa dan industri
,20140401_9-30_soalan-0-intro.txt,,perdana menteri
,20150528_Parliamentary_Reply_soalan-41.txt,,perdana menteri
isnin 33,20141124_Parliamentary_Reply_soalan-32_1439372524.txt,Tiong King Sing,menteri kemajuan luar bandar dan wilayah
kuala kangsar,20150324_Parliamentary_Reply_soalan-47.txt,Wan Mohammad Khair-Il Anuar Bin Wan Ahmad,menteri kewangan
pengerang,20140402_1-30_soalan-25.txt,Azalina Othman Said,perdana menteri
sibuti,20150618_ParliamentaryReply_soalan-28.txt,Ahmad Bin Bujang,menteri kewangan
pasir gudang,20141124_Parliamentary_Reply_soalan-21.txt,Normala Abdul Samad,menteri pendidikan
,20140331_1-30_soalan-9.txt,,menteri pertanian dan industri asas tani
,20150615_Parliamentary_Reply_soalan-54.txt,,perdana menteri
kota samarahan,Mar-Apr_2015_SoalanBertulis_101-200_soalan-187.txt,Rubiah Wang,menteri kerja raya
subang,20150518_20150618_S401_S500_soalan-483.txt,Sivarasa Rasiah,menteri dalam negeri
kuala kedah,20140610_soalan-73.txt,Azan Bin Ismail,menteri perdagangan antarabangsa dan industri
sepanggar,Mar-Apr_2015_SoalanBertulis_101-200_soalan-164.txt,Jumat Idris,menteri sumber asli dan alam sekitar
parit sulong,Mar-Apr_2015_SoalanBertulis_101-200_soalan-122.txt,Noraini Ahmad,perdana menteri
tanjong karang,Mar-Apr_2015_SoalanBertulis_1-100_soalan-91.txt,Noh Bin Omar,menteri dalam negeri
langkawi,20150319_Parliamentary_Reply_soalan-71.txt,Nawawi Ahmad,menteri perdagangan dalam negeri koperasi dan kepenggunaan
kapar,20141103_Parliamentary_Reply_soalan-35.txt,G Manivannan A/L Gowindasamy,menteri kewangan
,20150521_Parliamentary_Reply_soalan-0-intro.txt,,
kulim bandar baharu,20151019_DR_JawabLisan_soalan-61.txt,,menteri dalam negeri
segambut,20150518_20150618_S201_S300_soalan-287.txt,Lim Lip Eng,menteri komunikasi dan multimedia
selasa,20150317_Parliamentary_Reply_soalan-16.txt,Nurul Izzah Anwar,menteri belia dan sukan
,20150401_Parliamentary_Reply_soalan-36.txt,,menteri sumber manusia
sibu,20140409_1-25_soalan-12.txt,Oscar Ling Chai Yew,menteri dalam negeri
lpoh barat,20141111_Parliamentary_Reply_soalan-12.txt,M. Kulasegaran A/L V. Murugeson,menteri sumber manusia
seputeh,20150608_Parliamentary_Reply_soalan-80.txt,Teresa Kok Suh Sim,menteri dalam negeri
pasir puteh 1,20140616_soalan-156.txt,Nik Mazian Bin Nik Mohamad,menteri dalam negeri
,20150521_Parliamentary_Reply_soalan-63.txt,,
bachok,20150521_Parliamentary_Reply_soalan-10.txt,Ahmad Marzuk Bin Shaary,menteri sumber asli dan alam sekitar
kota samarahan,20150330_Parliamentary_Reply_soalan-15.txt,Rubiah Wang,menteri pendidikan
batu kawan,201406_SoalanBertulis_soalan-194.txt,,menteri pembangunan wanita keluarga dan masyarakat
pokok sena,20140619_soalan-20.txt,Mahfuz Haji Omar,perdana menteri
kota kinabalu,20141120_Parliamentary_Reply_soalan-18.txt,Wong Sze Phin,menteri kerja raya
kapar,Mar-Apr_2015_Soalan_Bertulis_501-578_soalan-534.txt,G Manivannan A/L Gowindasamy,menteri kerja raya
tuaran,20140616_soalan-74.txt,Wilfred Madius Tangau,perdana menteri
,20150617_Parliamentary_Reply_soalan-32.txt,Sulaiman Bin Haji Abdul Razak,menteri wilayah persekutuan
bukit gantang,20140616_soalan-167.txt,,menteri pendidikan
sepang,20141113_Parliamentary_Reply_soalan-47.txt,Mohamed Hanipa Maidin,menteri dalam negeri
bakri,20150317_Parliamentary_Reply_soalan-68.txt,Er Teck Hwa,menteri kewangan
parit sulong,20150326_Parliamentary_Reply_soalan-64.txt,Noraini Ahmad,menteri pendidikan
,20150324_Parliamentary_Reply_soalan-43.txt,,perdana menteri
,20151118__DR_JawabLisan_soalan-47.txt,,menteri belia dan sukan
khamis,20150312_Parliamentary_Reply_soalan-34.txt,Rozman Isli,menteri pertahanan
batu kawan,Mar-Apr_2015_Soalan_Bertulis_201-300_soalan-215.txt,Kasthuriraani Patto,menteri dalam negeri
,Mar-Apr_2015_SoalanBertulis_101-200_soalan-150.txt,,menteri pertanian dan industri asas tani
ipoh timur,20150324_Parliamentary_Reply_soalan-10.txt,Su Keong Siong,menteri kewangan
sarikei,20140609_soalan-45.txt,Wong Ling Biu,menteri kerja raya
beruas,20150518_20150618_S201_S300_soalan-245.txt,Ngeh Koo Ham,menteri kerja raya
,20151117__DR_JawabLisan_soalan-38.txt,,
,20150318_Parliamentary_Reply_soalan-72.txt,,menteri kesihatan
pasir gudang,20140617_soalan-142.txt,Normala Abdul Samad,menteri kesejahteraan bandar perumahan dan kerajaan tempatan
klang,Soalan_08-56_Oct_27_soalan-32.txt,Charles Anthony A/L R. Santiago,perdana menteri
batu pahat,20150331_Parliamentary_Reply_soalan-40.txt,,menteri perdagangan dalam negeri koperasi dan kepenggunaan
,201406_SoalanBertulis_soalan-4_1457587130.txt,,menteri kemajuan luar bandar dan wilayah
rantau panjang,20150518_20150618_S301_S400_soalan-377.txt,Siti Zailah Binti Mohd Yusoff,menteri kewangan
sandakan,20150318_Parliamentary_Reply_soalan-28.txt,Wong Tien Fatt,menteri kewangan
,20140619_soalan-86.txt,,menteri pertanian dan industri asas tani
kuantan,20140409_51-76_soalan-57.txt,Fuziah Binti Salleh,perdana menteri
,20151026_DR_JawabLisan_soalan-25.txt,,
ranau,20151124__DR_JawabLisan_soalan-13.txt,Ewon Ebin,perdana menteri
sabak bernam,20140317_51-60_soalan-2.txt,Mohd Fasiah Bin Mohd Fakeh,perdana menteri
,20150317_Parliamentary_Reply_soalan-30.txt,,menteri tenaga teknologi hijau dan air
taiping,Oct_Bertulis_Soalan_201-300_soalan-228.txt,Nga Kor Ming,menteri kewangan
,20150518_20150618_S201_S300_soalan-269.txt,,menteri kesihatan
silam,20151027_DR_JawabLisan_soalan-46.txt,Datu Nasrun Datu Mansur,perdana menteri
paya besar,20150407_Parliamentary_Reply_soalan-23.txt,Abdul Manan Ismail,menteri kewangan
